종목코드,종목명
Q760018,키움 미국달러선물 ETN B
Q760019,키움 리츠부동산인프라 ETN
Q760020,키움 레버리지 리츠부동산인프라 ETN
Q760021,키움 코스피200 선물 달러노출 ETN
Q760022,키움 K방산 TOP5 ETN
Q760023,키움 레버리지 K방산 TOP5 ETN
Q760024,키움 인버스 2X K방산 TOP5 ETN
Q760025,키움 전력 TOP5 ETN
Q760026,키움 레버리지 전력 TOP5 ETN
Q760027,키움 인버스 2X 전력 TOP5 ETN
Q760028,키움 인버스 2X 반도체TOP10 ETN
A0001A0,덕양에너젠
A000250,삼천당제약
A000440,중앙에너비스
A0004V0,엔비알모션
A0004Y0,디비금융제14호스팩
A0007C0,아크릴
A0007J0,인벤테라
A0008Z0,에스엔시스
A0009K0,에임드바이오
A001000,신라섬유
A0010F0,보원케미칼
A0010V0,제이피아이헬스케어
A0011A0,액스비스
A0013V0,삼진식품
A001540,안국약품
A0015G0,그린광학
A0015N0,아로마티카
A0015S0,페스카로
A001810,무림SP
A001840,이화공영
A002230,피에스텍
A002290,삼일기업공사
A002680,한탑
A002800,신신제약
A003100,선광
A003310,대주산업
A003380,하림지주
A0037T0,KB제32호스팩
A003800,에이스침대
A0041B0,교보18호스팩
A0041J0,엘에스스팩1호
A0041L0,하나35호스팩
A0044K0,삼성스팩10호
A004590,한국가구
A004650,창해에탄올
A004780,대륙제관
A005160,동국산업
A005290,동진쎄미켐
A0054V0,엔에이치스팩32호
A005670,푸드웰
A005710,대원산업
A005860,한일사료
A005990,매일홀딩스
A006050,국영지앤엠
A006140,피제이전자
A006620,동구바이오제약
A006730,서부T&D
A0068Y0,비엔케이제3호스팩
A006910,보성파워텍
A006920,모헨즈
A0071M0,삼성스팩11호
A0072Z0,KB제33호스팩
A007330,푸른저축은행
A007370,진양제약
A007390,네이처셀
A007530,와이엠
A007680,대원
A007720,소노스퀘어
A007770,한일화학
A007820,에스엠코어
A008290,원풍물산
A0082N0,카나프테라퓨틱스
A008370,원풍
A008470,부스타
A008830,대동기어
A0088D0,메리츠제1호스팩
A0088M0,메쥬
A0091W0,신영스팩11호
A009300,삼아제약
A0093G0,미래에셋비전스팩8호
A009520,포스코엠텍
A009620,삼보산업
A0096B0,삼성스팩12호
A0096D0,미래에셋비전스팩9호
A009730,이렘
A009780,엠에스씨
A0097F0,미래에셋비전스팩10호
A0098T0,교보19호스팩
A0099W0,미래에셋비전스팩11호
A0099X0,IBKS제25호스팩
A010170,대한광통신
A0101C0,하나36호스팩
A010240,흥국
A010280,아이티센엔텍
A010470,오리콤
A0105P0,유진스팩12호
A011040,경동제약
A011080,형지I&C
A011320,유니크
A011370,서한
A011560,세보엠이씨
A0115H0,삼성스팩13호
A012210,삼미금속
A012340,뉴인텍
A012620,원일특강
A012700,리드코프
A012790,신일제약
A012860,모베이스전자
A013030,하이록코리아
A0130D0,신한제17호스팩
A0130H0,엔에이치스팩33호
A013120,동원개발
A0132G0,교보20호스팩
A013310,아진산업
A013720,THE CUBE&
A013810,스페코
A013990,아가방컴퍼니
A014100,메디앙스
A014190,원익큐브
A014470,부방
A014570,고려제약
A014620,성광벤드
A014940,오리엔탈정공
A014950,삼익제약
A014970,삼륭물산
A015710,코콤
A015750,성우하이텍
A016100,리더스코스메틱
A016250,SGC E&C
A016600,큐캐피탈
A016670,디모아
A016790,현대사료
A016920,카스
A017000,신원종합개발
A017250,인터엠
A017480,삼현철강
A017510,세명전기
A017650,대림제지
A017890,한국알콜
A018000,유니슨
A018120,진로발효
A018290,브이티
A018310,삼목에스폼
A018620,우진비앤지
A018680,서울제약
A018700,바른손
A019010,베뉴지
A019210,와이지-원
A019540,일지테크
A019550,SBI인베스트먼트
A019570,플루토스
A019660,글로본
A019770,서연탑메탈
A019990,에너토크
A020180,대신정보통신
A020400,대동금속
A020710,시공테크
A021040,대호특수강
A021045,대호특수강우
A021080,에이티넘인베스트
A021320,KCC건설
A021650,한국큐빅
A021880,메이슨캐피탈
A022220,티케이지애강
A023160,태광
A023410,유진기업
A023440,제이스코홀딩스
A023600,삼보판지
A023760,한국캐피탈
A023770,플레이위드
A023790,동일스틸럭스
A023900,풍국주정
A023910,대한약품
A024060,흥구석유
A024120,KB오토시스
A024740,한일단조
A024800,유성티엔에스
A024830,세원물산
A024840,KBI메탈
A024850,HLB이노베이션
A024880,케이피에프
A024910,경창산업
A024940,PN풍년
A024950,삼천리자전거
A025320,시노펙스
A025440,DH오토웨어
A025550,한국선재
A025770,한국정보통신
A025870,신라에스지
A025880,케이씨피드
A025900,동화기업
A025950,동신건설
A025980,아난티
A026040,제이에스티나
A026150,특수건설
A026910,광진실업
A027040,서울전자통신
A027050,코리아나
A027360,아주IB투자
A027580,상보
A027710,팜스토리
A027830,대성창투
A028080,휴맥스홀딩스
A028300,HLB
A029480,광무
A030350,드래곤플라이
A030520,한글과컴퓨터
A030530,원익홀딩스
A030960,양지사
A031310,아이즈비전
A031330,에스에이엠티
A031510,오스템
A031860,디에이치엑스컴퍼니
A031980,피에스케이홀딩스
A032080,아즈텍WB
A032190,다우데이타
A032280,삼일
A032300,한국파마
A032500,케이엠더블유
A032540,TJ미디어
A032580,피델릭스
A032620,GC메디아이
A032680,소프트센
A032685,소프트센우
A032750,삼진
A032790,엠젠솔루션
A032800,판타지오
A032820,우리기술
A032850,비트컴퓨터
A032860,더라미
A032940,원익
A032960,동일기연
A032980,바이온
A033050,제이엠아이
A033100,제룡전기
A033130,디지틀조선
A033160,엠케이전자
A033170,시그네틱스
A033200,모아텍
A033230,인성정보
A033290,로젠
A033310,엠투엔
A033320,제이씨현시스템
A033340,좋은사람들
A033500,동성화인텍
A033540,파라텍
A033560,블루콤
A033640,네패스
A033790,피노
A033830,티비씨
A034810,해성산업
A03481K,해성산업1우
A034940,조아제약
A034950,한국기업평가
A035080,그래디언트
A035200,프럼파스트
A035290,골드앤에스
A035460,기산텔레콤
A035600,KG이니시스
A035610,솔본
A035620,바른손이앤에이
A035760,CJ ENM
A035810,이지홀딩스
A035890,서희건설
A035900,JYP Ent.
A036000,예림당
A036010,아비코전자
A036030,케이티알파
A036090,위지트
A036120,서울평가정보
A036170,에이치엠넥스
A036190,금화피에스시
A036200,유니셈
A036220,오상헬스케어
A036480,대성미생물
A036540,SFA반도체
A036560,KZ정밀
A036620,감성코퍼레이션
A036630,세종텔레콤
A036640,HRS
A036670,삼양케이씨아이
A036690,코맥스
A036710,심텍홀딩스
A036800,나이스정보통신
A036810,에프에스티
A036830,솔브레인홀딩스
A036890,진성티이씨
A036930,주성엔지니어링
A037030,파워넷
A037070,파세코
A037230,한국팩키지
A037330,인지디스플레
A037350,성도이엔지
A037370,EG
A037400,우리엔터프라이즈
A037440,희림
A037460,삼지전자
A037760,쎄니트
A037950,엘컴텍
A038010,제일테크노스
A038060,루멘스
A038070,서린바이오
A038110,에코플라스틱
A038290,마크로젠
A038390,레드캡투어
A038460,바이오스마트
A038500,삼표시멘트
A038530,케이바이오
A038540,상상인
A038620,위즈코프
A038680,에스넷
A038870,에코바이오
A038880,아이에이
A038950,파인디지털
A039010,현대에이치티
A039020,이건홀딩스
A039030,이오테크닉스
A039200,오스코텍
A039240,경남스틸
A039290,인포뱅크
A039310,세중
A039340,한국경제TV
A039420,케이엘넷
A039440,에스티아이
A039560,다산네트웍스
A039610,화성밸브
A039740,한국정보공학
A039830,오로라
A039840,디오
A039860,나노엔텍
A039980,폴라리스AI
A040160,누리플렉스
A040300,YTN
A040350,크레오에스지
A040420,정상제이엘에스
A040610,SG&G
A040910,아이씨디
A041020,폴라리스오피스
A041190,우리기술투자
A041440,현대에버다임
A041460,한국전자인증
A041510,에스엠
A041520,이엘씨
A041590,플래스크
A041830,인바디
A041910,폴라리스AI파마
A041920,메디아나
A041930,동아화성
A041960,코미팜
A042000,카페24
A042040,케이피엠테크
A042110,에스씨디
A042370,비츠로테크
A042420,네오위즈홀딩스
A042500,링네트
A042510,라온시큐어
A042520,한스바이오메드
A042600,새로닉스
A042940,상지건설
A043090,더테크놀로지
A043100,알파AI
A043150,바텍
A043200,파루
A043220,티에스넥스젠
A043260,성호전자
A043340,에쎈테크
A043360,디지아이
A043370,피에이치에이
A043590,웰킵스하이텍
A043610,KT지니뮤직
A043650,국순당
A043710,서울리거
A043910,자연과환경
A044180,KD
A044340,위닉스
A044480,빌리언스
A044490,태웅
A044780,에이치케이
A044960,이글벳
A044990,에이치엔에스하이텍
A045060,오공
A045100,한양이엔지
A045300,성우테크론
A045340,토탈소프트
A045390,대아티아이
A045510,정원엔시스
A045520,크린앤사이언스
A045660,에이텍
A045970,코아시아
A046070,코다코
A046120,오르비텍
A046210,HLB파나진
A046310,백금T&A
A046390,삼화네트웍스
A046440,KG모빌리언스
A046890,서울반도체
A046940,우원개발
A046970,우리로
A047080,한빛소프트
A047310,파워로직스
A047560,이스트소프트
A047770,코데즈컴바인
A047820,초록뱀미디어
A047920,HLB제약
A048410,현대바이오
A048430,유라테크
A048470,대동스틸
A048530,인트론바이오
A048550,SM C&C
A048770,TPC
A048830,엔피케이
A048870,시너지이노베이션
A048910,대원미디어
A049070,인탑스
A049080,기가레인
A049120,파인디앤씨
A049180,셀루메드
A049430,코메론
A049470,비트플래닛
A049480,오픈베이스
A049520,유아이엘
A049550,잉크테크
A049630,재영솔루텍
A049720,고려신용정보
A049830,승일
A049950,미래컴퍼니
A049960,쎌바이오텍
A050090,비케이홀딩스
A050110,캠시스
A050120,ES큐브
A050760,에스폴리텍
A050860,아세아텍
A050890,쏠리드
A050960,수산아이앤티
A051160,지어소프트
A051360,토비스
A051370,인터플렉스
A051380,피씨디렉트
A051390,YW
A051490,나라엠앤디
A051500,CJ프레시웨이
A051780,큐로홀딩스
A051980,중앙첨단소재
A052020,에스티큐브
A052220,iMBC
A052260,현대바이오랜드
A052300,오션인더블유
A052330,코텍
A052400,코나아이
A052420,오성첨단소재
A052460,아이크래프트
A052600,한네트
A052710,아모텍
A052770,아이톡시
A052790,액토즈소프트
A052860,아이앤씨
A052900,KX하이텍
A053030,바이넥스
A053050,지에스이
A053060,세동
A053080,케이엔솔
A053160,프리엠스
A053260,금강철강
A053270,구영테크
A053280,예스24
A053290,NE능률
A053300,한국정보인증
A053350,이니텍
A053450,세코닉스
A053580,웹케시
A053610,프로텍
A053620,태양
A053700,삼보모터스
A053800,안랩
A053950,경남제약
A053980,오상자이엘
A054040,한국컴퓨터
A054050,농우바이오
A054090,삼진엘앤디
A054180,메디콕스
A054210,이랜텍
A054220,비츠로시스
A054300,팬스타엔터프라이즈
A054410,케이피티유
A054450,텔레칩스
A054540,삼영엠텍
A054620,APS
A054670,대한뉴팜
A054780,키이스트
A054800,아이디스홀딩스
A054920,한컴위드
A054930,유신
A054940,엑사이엔씨
A054950,제이브이엠
A056080,유진로봇
A056090,시지메드텍
A056190,에스에프에이
A056360,코위버
A056700,신화인터텍
A056730,CNT85
A057030,YBM넷
A057540,옴니시스템
A057680,티사이언티픽
A058110,멕아이씨에스
A058400,KNN
A058450,한주에이알티
A058470,리노공업
A058610,에스피지
A058630,엠게임
A058820,CMG제약
A058970,엠로
A059090,미코
A059100,아이컴포넌트
A059120,아진엑스텍
A059210,메타바이오메드
A059270,해성에어로보틱스
A060150,인선이엔티
A060230,제이케이시냅스
A060240,스타코링크
A060250,NHN KCP
A060260,뉴보텍
A060280,큐렉소
A060310,3S
A060370,LS마린솔루션
A060380,동양에스텍
A060480,국일신동
A060540,에스에이티
A060560,HC홈센타
A060570,드림어스컴퍼니
A060590,씨티씨바이오
A060720,KH바텍
A060850,영림원소프트랩
A060900,에이전트AI
A061040,알에프텍
A061090,세나테크놀로지
A061250,화일약품
A061970,LB세미콘
A062970,한국첨단소재
A063080,컴투스홀딩스
A063170,서울옥션
A063440,SM Life Design
A063570,NICE인프라
A063760,이엘피
A064090,인크레더블버즈
A064240,홈캐스트
A064260,다날
A064290,인텍플러스
A064480,브리지텍
A064520,테크엘
A064550,바이오니아
A064760,티씨케이
A064800,포니링크
A064820,케이프
A064850,에프앤가이드
A065060,지엔코
A065130,탑엔지니어링
A065150,대산F&B
A065170,비엘팜텍
A065350,신성델타테크
A065370,위세아이텍
A065420,에스아이리소스
A065440,이루온
A065450,빅텍
A065500,오리엔트정공
A065510,휴비츠
A065530,와이어블
A065570,삼영이엔씨
A065650,하이퍼코퍼레이션
A065660,안트로젠
A065680,우주일렉트로
A065690,파커스
A065710,서호전기
A065770,CS
A065950,웰크론
A066130,하츠
A066310,큐에스아이
A066360,체리부로
A066410,버킷스튜디오
A066430,아이로보틱스
A066590,스모트로닉
A066620,국보디자인
A066670,디티씨
A066700,테라젠이텍스
A066790,씨씨에스
A066900,디에이피
A066910,손오공
A066980,한성크린텍
A067000,조이시티
A067010,이씨에스
A067080,대화제약
A067160,SOOP
A067170,오텍
A067280,멀티캠퍼스
A067290,JW신약
A067310,하나마이크론
A067370,선바이오
A067390,아스트
A067570,엔브이에이치코리아
A067630,HLB생명과학
A067730,로지시스
A067770,세진티에스
A067900,와이엔텍
A067920,이글루
A067990,도이치모터스
A068050,팬엔터테인먼트
A068100,케이웨더
A068240,다원시스
A068330,일신바이오
A068760,셀트리온제약
A068790,DMS
A068930,디지털대성
A068940,셀피글로벌
A069080,웹젠
A069140,누리플랜
A069330,유아이디
A069410,엔텔스
A069510,에스텍
A069540,빛과전자
A069920,엑시온그룹
A070300,엑스큐어
A070590,인티큐브
A071200,인피니트헬스케어
A071280,로체시스템즈
A071670,에이테크솔루션
A071850,캐스텍코리아
A072020,중앙백신
A072470,우리산업홀딩스
A072770,멤레이비티
A072870,메가스터디
A072950,빛샘전자
A072990,에이치시티
A073010,케이에스피
A073110,엘엠에스
A073190,듀오백
A073490,이노와이어리스
A073540,에프알텍
A073560,우리손에프앤지
A073570,리튬포어스
A073640,테라사이언스
A074430,아미노로직스
A074600,원익QnC
A075130,플랜티넷
A075970,동국알앤에스
A076080,웰크론한텍
A076610,해성옵틱스
A077360,덕산하이메탈
A078020,LS증권
A078070,유비쿼스홀딩스
A078130,국일제지
A078140,대봉엘에스
A078150,HB테크놀러지
A078160,메디포스트
A078340,컴투스
A078350,한양디지텍
A078590,휴림에이텍
A078600,대주전자재료
A078860,스테이지원엔터
A078890,가온그룹
A079000,와토스코리아
A079170,한창산업
A079190,케스피온
A079370,제우스
A079650,서산
A079810,디이엔티
A079940,가비아
A079950,인베니아
A079960,동양이엔피
A079970,투비소프트
A080010,이상네트웍스
A080160,모두투어
A080220,제주반도체
A080420,모다이노칩
A080470,성창오토텍
A080520,오디텍
A080530,코디
A080580,오킨스전자
A080720,한국유니온제약
A081150,티플랙스
A081180,쎄크
A081580,성우전자
A082210,옵트론텍
A082270,젬백스
A082660,코스나인
A082800,비보존 제약
A082850,우리바이오
A082920,비츠로셀
A083310,엘오티베큠
A083450,GST
A083470,이엠앤아이
A083500,에프엔에스테크
A083550,케이엠
A083640,인콘
A083650,비에이치아이
A083660,CSA 코스믹
A083790,CG인바이츠
A083930,아바코
A084110,휴온스글로벌
A084180,수성웹툰
A084370,유진테크
A084440,유비온
A084650,랩지노믹스
A084730,팅크웨어
A084850,아이티엠반도체
A084990,헬릭스미스
A085660,차바이오텍
A085670,뉴프렉스
A085810,알티캐스트
A085910,네오티스
A086040,바이오톡스텍
A086060,진바이오텍
A086390,유니테스트
A086450,동국제약
A086520,에코프로
A086670,비엠티
A086710,선진뷰티사이언스
A086820,바이오솔루션
A086890,이수앱지스
A086900,메디톡스
A086960,MDS테크
A086980,쇼박스
A087010,펩트론
A087260,모바일어플라이언스
A087600,픽셀플러스
A088130,동아엘텍
A088280,쏘닉스
A088290,이원컴포텍
A088340,유라클
A088390,이녹스
A088800,에이스테크
A088910,동우팜투테이블
A089010,켐트로닉스
A089030,테크윙
A089140,넥스턴앤롤코리아
A089150,케이씨티
A089230,THE E&M
A089600,KT나스미디어
A089790,제이티
A089850,유비벨록스
A089890,코세스
A089970,브이엠
A089980,상아프론테크
A090150,아이윈
A090360,로보스타
A090410,덕신이피씨
A090470,제이스텍
A090710,휴림로봇
A090850,현대이지웰
A091120,이엠텍
A091340,S&K폴리텍
A091440,한울소재과학
A091580,상신이디피
A091590,남화토건
A091700,파트론
A091970,나노캠텍
A092040,아미코젠
A092070,디엔에프
A092130,이크레더블
A092190,서울바이오시스
A092300,현우산업
A092460,한라IMS
A092600,앤씨앤
A092730,네오팜
A092870,엑시콘
A093190,빅솔론
A093320,케이아이엔엑스
A093380,풍강
A093520,매커스
A093640,케이알엠
A093920,서원인텍
A094170,동운아나텍
A094360,칩스앤미디어
A094480,갤럭시아머니트리
A094820,일진파워
A094840,슈프리마에이치큐
A094850,참좋은여행
A094860,네오리진
A094940,푸른기술
A094970,제이엠티
A095190,이엠코리아
A095270,웨이브일렉트로
A095340,ISC
A095500,미래나노텍
A095610,테스
A095660,네오위즈
A095700,제넥신
A095910,에스에너지
A096240,크레버스
A096250,와이즈넛
A096350,대창솔루션
A096530,씨젠
A096610,알에프세미
A096630,에스코넥
A096690,에이루트
A096870,엘디티
A097780,에코볼트
A097800,윈팩
A097870,효성오앤비
A098070,한텍
A098120,마이크로컨텍솔
A098460,고영
A098660,에스티오
A099190,아이센스
A099220,SDN
A099320,쎄트렉아이
A099390,브레인즈컴퍼니
A099410,동방선기
A099430,바이오플러스
A099440,스맥
A099520,DGI
A099750,이지케어텍
A100030,인지소프트
A100120,뷰웍스
A100130,동국S&C
A100590,머큐리
A100660,서암기계공업
A100700,세운메디칼
A100790,미래에셋벤처투자
A101000,KS인더스트리
A101160,월덱스
A101170,우림피티에스
A101240,씨큐브
A101330,모베이스
A101360,에코앤드림
A101390,아이엠
A101400,엔시트론
A101490,에스앤에스텍
A101670,하이드로리튬
A101680,한국정밀기계
A101730,위메이드맥스
A101930,인화정공
A101970,우양에이치씨
A102120,어보브반도체
A102370,케이옥션
A102710,이엔에프테크놀로지
A102940,코오롱생명과학
A103230,에스앤더블류
A103840,우양
A104040,대성파인텍
A104200,NHN벅스
A104460,디와이피엔에프
A104480,티케이케미칼
A104540,코렌텍
A104620,노랑풍선
A104830,원익머트리얼즈
A105330,케이엔더블유
A105550,엣지파운드리
A105740,디케이락
A105760,포스뱅크
A106080,케이이엠텍
A106190,하이텍팜
A106240,파인테크닉스
A106520,노블엠앤비
A107600,새빗켐
A107640,한중엔시에스
A108230,톱텍
A108380,대양전기공업
A108490,로보티즈
A108860,셀바스AI
A109080,옵티시스
A109610,에스와이
A109670,씨싸이트
A109740,디에스케이
A109820,진매트릭스
A109860,동일금속
A109960,앱토크롬
A110020,전진바이오팜
A110790,크리스에프앤씨
A110990,디아이티
A111710,남화산업
A112040,위메이드
A112290,와이씨켐
A113810,디젠스
A114190,강원에너지
A114450,그린생명과학
A114630,폴라리스우노
A114810,한솔아이원스
A114840,아이패밀리에스씨
A115160,휴맥스
A115180,큐리언트
A115310,인포바인
A115440,우리넷
A115450,HLB테라퓨틱스
A115480,씨유메디칼
A115500,케이씨에스
A115530,씨엔플러스
A115570,스타플렉스
A115610,이미지스
A117670,알파칩스
A117730,티로보틱스
A118990,모트렉스
A119500,포메탈
A119610,인터로조
A119830,아이텍
A119850,지엔씨에너지
A120240,대정화금
A121440,골프존홀딩스
A121600,나노신소재
A121800,비덴트
A121850,코이즈
A121890,에스디시스템
A122310,제노레이
A122350,삼기
A122450,KX
A122640,예스티
A122690,서진오토모티브
A122870,와이지엔터테인먼트
A122990,와이솔
A123010,알엔티엑스
A123040,엠에스오토텍
A123330,제닉
A123410,코리아에프티
A123420,위메이드플레이
A123570,이엠넷
A123750,알톤
A123840,뉴온
A123860,아나패스
A124500,아이티센글로벌
A124560,태웅로직스
A125020,티씨머티리얼즈
A125210,아모그린텍
A125490,한라캐스트
A126340,비나텍
A126600,BGF에코머티리얼즈
A126640,화신정공
A126700,하이비젼시스템
A126730,코칩
A126880,제이엔케이글로벌
A127120,제이에스링크
A127710,아시아경제
A127980,화인써키트
A128540,에코캡
A128660,피제이메탈
A129890,앱코
A129920,대성하이텍
A130500,GH신소재
A130580,나이스디앤비
A130740,티피씨글로벌
A131030,옵투스제약
A131090,시큐브
A131100,티엔엔터테인먼트
A131180,딜리
A131220,대한과학
A131290,티에스이
A131370,알서포트
A131400,이브이첨단소재
A131760,파인텍
A131970,두산테스나
A133750,메가엠디
A134060,이퓨쳐
A134580,탑코미디어
A136150,원일티엔아이
A136410,아셈스
A136480,하림
A136540,윈스테크넷
A137080,나래나노텍
A137400,피엔티
A137940,넥스트아이
A137950,제이씨케미칼
A138070,신진에스엠
A138080,오이솔루션
A138360,앤로보틱스
A138610,나이벡
A139050,BF랩스
A139670,키네마스터
A140070,서플러스글로벌
A140410,메지온
A140430,카티스
A140520,대창스틸
A140670,알에스오토메이션
A140860,파크시스템스
A141000,비아트론
A141080,리가켐바이오
A142210,유니트론텍
A142280,녹십자엠에스
A142760,모아라이프플러스
A143160,아이디스
A143240,사람인
A143540,영우디에스피
A144510,지씨셀
A144960,뉴파워프라즈마
A145020,휴젤
A145170,노브랜드
A146060,율촌
A146320,비씨엔씨
A147760,피엠티
A147830,제룡산업
A148150,세경하이테크
A148250,알엔투테크놀로지
A148780,비큐AI
A148930,에이치와이티씨
A149950,아바텍
A149980,하이로닉
A150900,파수
A151860,KG에코솔루션
A153460,네이블
A153490,우리이앤엘
A153710,옵티팜
A154030,아시아종묘
A154040,다산솔루에타
A155650,와이엠씨
A156100,엘앤케이바이오
A158430,아톤
A159010,아스플로
A159580,제로투세븐
A159910,에코글로우
A160190,하이젠알앤엠
A160550,NEW
A160980,싸이맥스
A161580,필옵틱스
A162300,신스틸
A163280,에어레인
A163730,핑거
A166090,하나머티리얼즈
A166480,코아스템켐온
A168330,내츄럴엔도텍
A168360,펨트론
A169330,엠브레인
A170030,현대공업
A170790,파이오링크
A170920,엘티씨
A171010,램테크놀러지
A171090,선익시스템
A171120,라이온켐텍
A172670,에이엘티
A173130,오파스넷
A173940,에프엔씨엔터
A174900,앱클론
A175140,휴먼테크놀로지
A175250,아이큐어
A176750,듀켐바이오
A177350,베셀
A177830,파버나인
A177900,쓰리에이로직스
A178320,서진시스템
A178780,일월지엠엘
A179290,엠아이텍
A179530,애드바이오텍
A179900,유티아이
A180400,DXVX
A182360,큐브엔터
A182400,엔케이젠바이오텍코리아
A183300,코미코
A183490,엔지켐생명과학
A184230,SGA솔루션즈
A185490,아이진
A186230,그린플러스
A187220,디티앤씨
A187270,신화콘텍
A187420,HLB제넥스
A187660,페니트리움바이오
A187790,나노
A187870,디바이스
A188040,바이오포트
A188260,세니젠
A189300,인텔리안테크
A189330,씨이랩
A189690,포시에스
A189860,서전기전
A189980,흥국에프엔비
A190510,나무가
A190650,코리아에셋투자증권
A191410,육일씨엔에쓰
A191420,테고사이언스
A192250,케이사인
A192390,윈하이텍
A192410,오늘이엔엠
A192440,슈피겐코리아
A193250,링크드
A194480,데브시스터즈
A194700,노바렉스
A195500,마니커에프앤지
A195940,HK이노엔
A195990,에이비프로바이오
A196170,알테오젠
A196300,HLB펩
A196450,코아시아씨엠
A196490,디에이테크놀로지
A196700,웹스
A197140,디지캡
A198080,캐프
A198440,강동씨앤엘
A198940,한주라이트메탈
A199430,케이엔알시스템
A199480,뱅크웨어글로벌
A199550,레이저옵텍
A199730,바이오인프라
A199800,툴젠
A199820,제일일렉트릭
A200130,콜마비앤에이치
A200230,텔콘RF제약
A200350,아티스트스튜디오
A200470,에이팩트
A200670,휴메딕스
A200710,에이디테크놀로지
A200780,비씨월드제약
A201490,미투온
A203400,에이비온
A203450,유니온바이오메트릭스
A203650,드림시큐리티
A203690,아크솔루션스
A204020,그리티
A204270,제이앤티씨
A204610,티쓰리
A204620,글로벌텍스프리
A204840,지엘팜텍
A205100,엑셈
A205470,휴마시스
A205500,넥써쓰
A206400,베노티앤알
A206560,덱스터
A206640,바디텍메드
A206650,유바이오로직스
A207760,미스터블루
A208140,정다운
A208350,지란지교시큐리티
A208370,셀바스헬스케어
A208640,썸에이지
A208710,포톤
A208860,다산디엠씨
A209640,와이제이링크
A210120,캔버스엔
A211050,인카금융서비스
A211270,AP위성
A212560,네오오토
A212710,아이에스티이
A213420,덕산네오룩스
A214150,클래시스
A214180,헥토이노베이션
A214260,라파스
A214270,FSN
A214370,케어젠
A214430,아이쓰리시스템
A214450,파마리서치
A214610,롤링스톤
A214680,디알텍
A215000,골프존
A215090,솔디펜스
A215100,로보로보
A215200,메가스터디교육
A215360,우리산업
A215380,우정바이오
A215480,토박스코리아
A215600,신라젠
A215790,이노인스트루먼트
A216050,인크로스
A216080,제테마
A217190,제너셈
A217270,넵튠
A217330,싸이토젠
A217480,에스디생명공학
A217500,러셀
A217620,선샤인푸드
A217730,강스템바이오텍
A217820,원익피앤이
A218150,미래생명자원
A218410,RFHIC
A219130,타이거일렉
A219420,링크제니시스
A219550,디와이디
A219750,한국비티비
A220100,퓨쳐켐
A220180,핸디소프트
A220260,켐트로스
A221800,유투바이오
A221840,하이즈항공
A221980,케이디켐
A222040,코스맥스엔비티
A222080,씨아이에스
A222110,팬젠
A222160,NPX
A222420,쎄노텍
A222800,심텍
A222980,한국맥널티
A223250,드림씨아이에스
A223310,사토시홀딩스
A224060,더코디
A224110,에이텍모빌리티
A225190,LK삼양
A225220,제놀루션
A225430,케이엠제약
A225530,HC보광산업
A225570,넥슨게임즈
A225590,패션플랫폼
A226330,신테카바이오
A226340,본느
A226400,오스테오닉
A226590,엠디바이스
A226950,올릭스
A227100,프로브잇
A227610,아우딘퓨쳐스
A227950,엔투텍
A228340,동양파일
A228670,레이
A228760,지노믹트리
A228850,레이언스
A229000,젠큐릭스
A230240,에치에프알
A230360,에코마케팅
A230980,비유테크놀러지
A232140,와이씨
A232680,라온로보틱스
A232830,아이티센피엔에스
A234030,싸이닉솔루션
A234100,폴라리스세원
A234300,에스트래픽
A234340,헥토파이낸셜
A234690,녹십자웰빙
A234920,자이글
A235980,메드팩토
A236200,슈프리마
A236810,엔비티
A237690,에스티팜
A237750,피앤씨테크
A237820,플레이디
A237880,클리오
A238090,앤디포스
A238120,얼라인드
A238200,비피도
A238490,힘스
A239340,이스트에이드
A239610,에이치엘사이언스
A239890,피엔에이치테크
A240550,동방메디컬
A240600,유진테크놀로지
A240810,원익IPS
A241520,DSC인베스트먼트
A241690,유니테크노
A241710,코스메카코리아
A241770,메카로
A241790,티이엠씨씨엔에스
A241820,피씨엘
A241840,에이스토리
A242040,나무기술
A243070,휴온스
A243840,신흥에스이씨
A244460,올리패스
A245620,EDGC
A246250,에스엘에스바이오
A246690,TS인베스트먼트
A246710,티앤알바이오팹
A246720,아스타
A246960,SCL사이언스
A247540,에코프로비엠
A247660,나노씨엠에스
A250000,보라티알
A250060,모비스
A250930,예선테크
A251120,바이오에프디엔씨
A251370,와이엠티
A251630,브이원텍
A251970,펌텍코리아
A252500,세화피앤씨
A252990,샘씨엔에스
A253450,스튜디오드래곤
A253590,네오셈
A253840,수젠텍
A254120,자비스
A254490,미래반도체
A255220,SG
A255440,야스
A256150,한독크린텍
A256630,포인트엔지니어링
A256840,한국비엔씨
A256940,킵스파마
A257370,피엔티엠에스
A257720,실리콘투
A258610,케일럼
A258790,소프트캠프
A258830,세종메디칼
A259630,엠플러스
A260660,알리코제약
A260930,씨티케이
A260970,에스앤디
A261200,덴티스
A261520,이지스
A261780,차백신연구소
A262260,에이프로
A262840,아이퀘스트
A263020,디케이앤디
A263050,유틸렉스
A263600,덕우전자
A263690,디알젬
A263700,케어랩스
A263720,디앤씨미디어
A263750,펄어비스
A263770,유에스티
A263800,데이타솔루션
A263810,상신전자
A263860,지니언스
A263920,휴엠앤씨
A264450,유비쿼스
A264660,씨앤지하이테크
A264850,이랜시스
A265520,AP시스템
A265560,영화테크
